사건번호,사건명,해양사고종류1,해양사고발생(년도),해양사고발생(월),해양사고발생(일),해양사고발생(시),해양사고발생(분),해양사고발생시간대,계절,해양사고장소(위),해양사고장소(위도),해양사고장소(위분),해양사고장소(위초),해양사고장소(경),해양사고장소(경도),해양사고장소(경분),해양사고장소(경초),해양사고발생지역(대),해양사고발생지역(중),해양사고발생지역(통계용),선박명,선박중요도,선박톤수,톤수범위(통계용),선박용도(통계용),사망합계(선원_여객_기타),실종합계(선원_여객_기타),인명피해합계(사망_실종),부상합계(선원_여객_기타),총합(사망_실종_부상)
DH-2022-0200,모터보트 나이스호 추진축계손상사건,추진축계손상,2022,5,1,17,25,16-20시,봄,북,N36,5,30,동,E129,25,44,국내,동해영해,동해영해,나이스호,1,4,3~5톤미만,수상레저기구,0,0,0,0,0
DH-2022-0203,부선 보명개발1호 해양오염사건,해양오염,2022,5,25,7,59,4-8시,봄,북,N36,2,54,동,E129,22,18,국내,동해영해,동해영해,보명개발1호,1,1008,"1,000~5,000톤미만",기타선,0,0,0,0,0
DH-2022-0208,모터보트 금강호 침수사건,침수,2022,3,20,7,30,4-8시,봄,북,N35,39,6,동,E129,27,0,국내,동해영해,동해영해,라이크호,1,4.7,3~5톤미만,수상레저기구,0,0,0,0,0
DH-2022-0209,어선 창명호 침수사건,침수,2022,3,20,16,30,16-20시,봄,북,N36,2,36,동,E129,22,20,국내,개항 및 진입수로,"울산항(미포만포함), 포항항",창명호,1,9.77,5~10톤미만,어선,0,0,0,0,0
DH-2022-0210,어선 복용호 추진축계손상사건,추진축계손상,2022,3,24,13,31,12-16시,봄,북,N36,7,36,동,E129,28,27,국내,동해영해,동해영해,복용호,1,0.98,1톤미만,어선,0,0,0,0,0
DH-2022-0211,어선 해돋이호 부유물감김사건,부유물감김(안전저해),2022,1,26,12,0,12-16시,겨울,북,N37,55,46,동,E128,51,53,국내,동해영해,동해영해,해돋이호,1,3.12,3~5톤미만,어선,0,0,0,0,0
DH-2022-0213,어선 28원흥호 기관손상사건,기관손상,2022,2,10,12,30,12-16시,겨울,북,N38,12,58,동,E128,36,17,국내,동해영해,동해영해,28원흥호,1,15,15~20톤미만,어선,0,0,0,0,0
DH-2022-0214,어선 제2덕신호 추진축계손상사건,추진축계손상,2022,4,8,0,0,0-4시,봄,북,N38,12,2,동,E128,36,11,국내,동해영해,동해영해,제2덕신호,1,7.31,5~10톤미만,어선,0,0,0,0,0
DH-2022-0215,어선 영광호 기관손상사건,기관손상,2022,4,8,0,0,0-4시,봄,북,N38,12,2,동,E128,36,11,국내,동해영해,동해영해,영광호,1,4.95,3~5톤미만,어선,0,0,0,0,0
DH-2022-0217,일반화물선 프리티 프로스퍼리티호 기관손상사건,기관손상,2022,6,23,2,29,0-4시,여름,북,N36,3,1,동,E129,42,49,국내,동해영해,동해영해,포리티 프로스퍼리티호,1,27662,"20,000~50,000톤미만",화물선,0,0,0,0,0
DH-2022-0218,어선 제2원진호 추진축계손상사건,추진축계손상,2022,6,23,4,14,4-8시,여름,북,N37,44,0,동,E130,19,0,국외,동해공해,동해공해,제2원진호,1,29,25~30톤미만,어선,0,0,0,0,0
DH-2022-0219,세일링요트 루덴 부유물감김사건,부유물감김(안전저해),2022,6,23,16,32,16-20시,여름,북,N37,13,28,동,E130,7,51,국외,동해공해,동해공해,루덴,1,5.53,5~10톤미만,수상레저기구,0,0,0,0,0
DH-2022-0220,어선 108대원호 부유물감김사건,부유물감김(안전저해),2022,6,26,7,30,4-8시,여름,북,N37,22,57,동,E129,18,57,국내,동해영해,동해영해,108대원호,1,42,30~50톤미만,어선,0,0,0,0,0
DH-2022-0222,어선 장복호 기관손상사건,기관손상,2022,6,27,6,23,4-8시,여름,북,N36,21,0,동,E129,23,0,국내,동해영해,동해영해,장복호,1,2.26,2~3톤미만,어선,0,0,0,0,0
DH-2022-0224,예인선 제2종영호 침몰사건,침몰,2022,6,27,13,35,12-16시,여름,북,N36,40,17,동,E129,27,15,국내,동해영해,동해영해,제2종영호,1,46,30~50톤미만,예인선,0,0,0,0,0
DH-2022-0225,어선 진영호 추진축계손상사건,추진축계손상,2022,6,30,11,50,8-12시,여름,북,N36,27,48,동,E129,31,6,국내,동해영해,동해영해,진영호,1,7.93,5~10톤미만,어선,0,0,0,0,0
DH-2022-0226,어선 6광명호 침수사건,침수,2022,7,1,0,0,0-4시,여름,북,N38,4,0,동,E128,40,0,국내,동해영해,동해영해,6광명호,1,15,15~20톤미만,어선,0,0,0,0,0
DH-2022-0228,어선 제3광용호 부유물감김사건,부유물감김(안전저해),2022,7,3,3,26,0-4시,여름,북,N36,52,42,동,E129,42,18,국내,동해영해,동해영해,제3광용호,1,7.93,5~10톤미만,어선,0,0,0,0,0
DH-2022-0230,모터보트 드림앤마린호 기관손상사건,기관손상,2022,7,3,15,22,12-16시,여름,북,N37,2,59,동,E129,25,31,국내,동해영해,동해영해,드림앤마린호,1,2.9,2~3톤미만,수상레저기구,0,0,0,0,0
DH-2022-0231,낚시어선 킹스톤호 기관손상사건,기관손상,2022,7,3,15,10,12-16시,여름,북,N36,40,0,동,E129,33,0,국내,동해영해,동해영해,킹스톤호,1,5.46,5~10톤미만,어선,0,0,0,0,0
DH-2022-0232,어선 제2해상호 부유물감김사건,부유물감김(안전저해),2022,7,4,14,12,12-16시,여름,북,N35,59,49,동,E129,34,1,국내,동해영해,동해영해,제2해상호,1,4.7,3~5톤미만,어선,0,0,0,0,0
DH-2022-0233,유람선 해피아워 화재사건,화재,2022,7,4,0,0,0-4시,여름,북,N37,53,4,동,E128,49,52,국내,동해영해,동해영해,해피아워,1,846,"500~1,000톤미만",여객선,0,0,0,0,0
DH-2022-0234,어선 지연호 기관손상사건,기관손상,2022,7,6,0,0,0-4시,여름,북,N37,48,49,동,E128,55,55,국내,동해영해,동해영해,지연호,1,2.94,2~3톤미만,어선,0,0,0,0,0
DH-2022-0235,어선 2시몬호 기관손상사건,기관손상,2022,7,6,0,0,0-4시,여름,북,N38,6,19,동,E128,51,33,국내,동해영해,동해영해,2시몬호,1,3.7,3~5톤미만,어선,0,0,0,0,0
DH-2022-0237,어선 서양호 조타장치손상사건,조타장치손상,2022,7,11,7,2,4-8시,여름,북,N36,34,0,동,E129,28,0,국내,동해영해,동해영해,서양호,1,23,20~25톤미만,어선,0,0,0,0,0
DH-2022-0238,세일링요트 호라이즌 기관손상사건,기관손상,2022,7,11,0,0,0-4시,여름,북,N38,8,51,동,E128,40,36,국내,동해영해,동해영해,호라이즌,1,5.9,5~10톤미만,수상레저기구,0,0,0,0,0
DH-2022-0239,어선 어림호 전복사건,전복,2022,7,12,12,7,12-16시,여름,북,N37,17,37,동,E129,18,18,국내,동해영해,동해영해,어림호,1,0.98,1톤미만,어선,0,0,0,0,0
DH-2022-0242,어선 문양호 기관손상사건,기관손상,2022,7,14,17,25,16-20시,여름,북,N36,10,8,동,E129,28,9,국내,동해영해,동해영해,문양호,1,4.8,3~5톤미만,어선,0,0,0,0,0
DH-2022-0243,어선 비너스호 좌초사건,좌초,2022,7,15,0,0,0-4시,여름,북,N38,12,0,동,E128,36,0,국내,개항 및 진입수로,"동해항, 묵호항, 속초항, 삼척항",비너스호,1,5.48,5~10톤미만,어선,0,0,0,0,0
DH-2022-0245,모터보트 아띠호 기관손상사건,기관손상,2022,7,16,17,28,16-20시,여름,북,N36,3,0,동,E129,22,0,국내,동해영해,동해영해,아띠호,1,1.93,1~2톤미만,수상레저기구,0,0,0,0,0
DH-2022-0246,어선 리쌍호 부유물감김사건,부유물감김(안전저해),2022,7,16,19,11,16-20시,여름,북,N36,4,1,동,E129,34,17,국내,동해영해,동해영해,리쌍호,1,3,3~5톤미만,어선,0,0,0,0,0
DH-2022-0248,어선 제206보명호 침수사건,침수,2022,7,17,16,53,16-20시,여름,북,N35,48,29,동,E129,30,16,국내,동해영해,동해영해,제206보명호,1,48,30~50톤미만,어선,0,0,0,0,0
DH-2022-0249,시멘트운반선 드래곤스카이호 작업원사망사건,안전사고(인명사상),2022,7,20,13,48,12-16시,여름,북,N37,29,34,동,E129,8,32,국내,개항 및 진입수로,"동해항, 묵호항, 속초항, 삼척항",드래곤 스카이호,1,4738,"1,000~5,000톤미만",화물선,1,0,1,0,1
DH-2022-0250,어선 소망호 화재사건,화재,2022,7,21,15,47,12-16시,여름,북,N36,19,9,동,E129,22,47,국내,동해영해,동해영해,소망호,1,5.36,5~10톤미만,어선,0,0,0,0,0
DH-2022-0252,모터보트 제이준2호 좌초사건,좌초,2022,7,26,18,44,16-20시,여름,북,N38,0,21,동,E128,44,35,국내,동해영해,동해영해,제이준2호,1,1.55,1~2톤미만,수상레저기구,0,0,0,0,0
DH-2022-0254,낚시어선 동해호 기관손상사건,기관손상,2022,6,22,0,0,0-4시,여름,북,N38,5,13,동,E128,40,49,국내,동해영해,동해영해,동해호,1,6.67,5~10톤미만,어선,0,0,0,0,0
DH-2022-0255,어선 태영호 기관손상사건,기관손상,2022,6,18,19,52,16-20시,여름,북,N36,3,54,동,E129,27,20,국내,동해영해,동해영해,태영호,1,2.99,2~3톤미만,어선,0,0,0,0,0
DH-2022-0256,원양어선 오키안 해양오염사건,해양오염,2022,6,16,8,50,8-12시,여름,북,N37,33,2,동,E129,6,49,국내,개항 및 진입수로,"동해항, 묵호항, 속초항, 삼척항",오키안,1,1215,"1,000~5,000톤미만",어선,0,0,0,0,0
DH-2022-0257,모터보드 나미호 기관손상사건,기관손상,2022,6,17,19,50,16-20시,여름,북,N37,11,42,동,E130,32,24,국외,동해공해,동해공해,나미호,1,4.99,3~5톤미만,수상레저기구,0,0,0,0,0
DH-2022-0260,어선 동림호 침수사건,침수,2022,7,27,17,46,16-20시,여름,북,N38,19,0,동,E128,39,0,국내,동해영해,동해영해,동림호,1,9.77,5~10톤미만,어선,0,0,0,0,0
DH-2022-0261,"카페리화물선 금광11호, 어선 제27만창호 충돌사건",충돌,2022,7,29,3,7,0-4시,여름,북,N36,2,54,동,E129,22,45,국내,개항 및 진입수로,"울산항(미포만포함), 포항항",금광11호,1,2198,"1,000~5,000톤미만",화물선,0,0,0,0,0
DH-2022-0261,"카페리화물선 금광11호, 어선 제27만창호 충돌사건",충돌,2022,7,29,3,7,0-4시,여름,북,N36,2,54,동,E129,22,45,국내,개항 및 진입수로,"울산항(미포만포함), 포항항",제27만창호,2,3.67,3~5톤미만,어선,0,0,0,1,1
IC-2022-0481,예인선 대한101호 기관손상사건,기관손상,2022,8,17,11,34,8-12시,여름,북,N37,27,56,동,E126,35,7,국내,개항 및 진입수로,인천항 및 진입수로,대한101호,1,145,100~500톤미만,예인선,0,0,0,0,0
IC-2022-0482,모터보트 금산호 운항저해사건,운항저해,2022,8,19,11,24,8-12시,여름,북,N37,17,35,동,E126,34,57,국내,서해영해,서해영해,금산호,1,0.79,1톤미만,수상레저기구,0,0,0,0,0
IC-2022-0483,부선 청해해양1호 좌초사건,좌초,2022,8,19,12,17,12-16시,여름,북,N37,19,35,동,E126,39,15,국내,서해영해,서해영해,청해해양1호,1,180,100~500톤미만,기타선,0,0,0,0,0
IC-2022-0484,어선 동백호 기관손상사건,기관손상,2022,8,19,11,24,8-12시,여름,북,N36,11,44,동,E126,20,16,국내,서해영해,서해영해,동백호,1,22,20~25톤미만,어선,0,0,0,0,0
IC-2022-0485,"어선 유성호, 어선 장원2호 충돌사건",충돌,2022,8,22,10,40,8-12시,여름,북,N37,38,20,동,E126,32,39,국내,서해영해,서해영해,장원2호,2,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2022-0485,"어선 유성호, 어선 장원2호 충돌사건",충돌,2022,8,22,10,40,8-12시,여름,북,N37,38,20,동,E126,32,39,국내,서해영해,서해영해,유성호,1,7.93,5~10톤미만,어선,0,0,0,0,0
IC-2022-0486,낚시어선 인천마린스타호 좌초사건,좌초,2022,8,21,5,29,4-8시,여름,북,N37,29,29,동,E126,37,18,국내,서해영해,서해영해,인천마린스타호,1,9.77,5~10톤미만,어선,0,0,0,0,0
IC-2022-0487,어선 일억호 부유물감김사건,부유물감김(안전저해),2022,8,22,5,25,4-8시,여름,북,N36,57,0,동,E126,7,0,국내,서해영해,서해영해,일억호,1,6.15,5~10톤미만,어선,0,0,0,0,0
BS-2022-0472,유류 및 액체화학품산적운반선 아라하나 선원사망사건,안전사고(인명사상),2022,8,27,21,25,20-24시,여름,북,N33,49,6,동,E136,13,2,국외,일본수역,기타,아라하나,1,1780,"1,000~5,000톤미만",유조선,1,0,1,0,1
BS-2022-0477,어선 935영진호·낚시어선 은빛호 충돌사건,충돌,2022,8,27,3,1,0-4시,여름,북,N34,32,20,동,E128,34,53,국내,남해영해,남해영해,935영진호,1,29,25~30톤미만,어선,0,0,0,0,0
BS-2022-0477,어선 935영진호·낚시어선 은빛호 충돌사건,충돌,2022,8,27,3,1,0-4시,여름,북,N34,32,20,동,E128,34,53,국내,남해영해,남해영해,은빛호,2,9.77,5~10톤미만,어선,0,0,0,0,0
BS-2022-0478,어선 66진경호·벌크선 옥시탄키호 충돌사건,충돌,2022,8,27,3,43,0-4시,여름,북,N35,30,57,동,E129,42,19,국내,동해영해,동해영해,옥시탄 키,2,16418,"10,000~20,000톤미만",화물선,0,0,0,0,0
BS-2022-0478,어선 66진경호·벌크선 옥시탄키호 충돌사건,충돌,2022,8,27,3,43,0-4시,여름,북,N35,30,57,동,E129,42,19,국내,동해영해,동해영해,66진경호,1,15,15~20톤미만,어선,0,0,0,0,0
BS-2022-0486,어선 은창호 좌초사건,좌초,2022,8,26,20,30,20-24시,여름,북,N34,53,39,동,E128,1,12,국내,남해영해,남해영해,은창호,1,2.29,2~3톤미만,어선,0,0,0,0,0
BS-2022-0487,모터보트 다나까호 좌초사건,좌초,2022,8,27,22,13,20-24시,여름,북,N35,4,8,동,E128,42,54,국내,남해영해,남해영해,다나까호,1,3.49,3~5톤미만,수상레저기구,0,0,0,0,0
DH-2022-0295,어선 경진호 기관손상사건,기관손상,2022,8,25,9,0,8-12시,여름,북,N36,21,18,동,E129,24,5,국내,동해영해,동해영해,경진호,1,3,3~5톤미만,어선,0,0,0,0,0
DH-2022-0288,어선 동원호 좌초사건,좌초,2022,7,6,8,18,8-12시,여름,북,N37,23,29,동,E129,15,56,국내,동해영해,동해영해,동원호,1,2.99,2~3톤미만,어선,0,0,0,0,0
DH-2022-0289,어선 동양호 기관손상사건,기관손상,2022,7,18,0,0,0-4시,여름,북,N37,13,21,동,E129,27,10,국내,동해영해,동해영해,동양호,1,1.52,1~2톤미만,어선,0,0,0,0,0
DH-2022-0291,낚시어선 몬스터호 화재사건,화재,2022,7,1,11,14,8-12시,여름,북,N35,41,26,동,E129,28,31,국내,동해영해,동해영해,몬스터호,1,7.93,5~10톤미만,어선,0,0,0,0,0
DH-2022-0292,모터보트 몬스터호 기관손상사건,기관손상,2022,7,31,17,14,16-20시,여름,북,N36,21,21,동,E129,23,25,국내,동해영해,동해영해,몬스터호,1,1.53,1~2톤미만,수상레저기구,0,0,0,0,0
DH-2022-0296,어선 현우호 기관손상사건,기관손상,2022,8,25,14,31,12-16시,여름,북,N36,2,0,동,E129,56,0,국내,동해영해,동해영해,현우호,1,9.77,5~10톤미만,어선,0,0,0,0,0
DH-2022-0297,어선 유림호 기관손상사건,기관손상,2022,8,26,13,29,12-16시,여름,북,N35,43,17,동,E129,32,35,국내,동해영해,동해영해,유림호,1,1.53,1~2톤미만,어선,0,0,0,0,0
DH-2022-0299,모터보트 트로피호 기관손상사건,기관손상,2022,8,27,17,52,16-20시,여름,북,N37,28,47,동,E129,9,43,국내,동해영해,동해영해,트로피호,1,1.22,1~2톤미만,수상레저기구,0,0,0,0,0
DH-2022-0300,어선 503유일호 운항저해사건,운항저해,2022,8,28,12,9,12-16시,여름,북,N36,6,5,동,E129,33,20,국내,동해영해,동해영해,503유일호,1,9.77,5~10톤미만,어선,0,0,0,0,0
DH-2022-0301,세일링요트 에이원호 기관손상사건,기관손상,2022,8,28,14,30,12-16시,여름,북,N36,3,39,동,E129,24,37,국내,동해영해,동해영해,에이원호,1,9.8,5~10톤미만,수상레저기구,0,0,0,0,0
DH-2022-0302,세일링요트 부에나 비스타호 기관손상사건,기관손상,2022,8,28,0,0,0-4시,여름,북,N38,12,5,동,E128,36,10,국내,동해영해,동해영해,부에나 비스타호,1,8.7,5~10톤미만,수상레저기구,0,0,0,0,0
IC-2022-0501,어선 제1금명호·어선 제509유일호 충돌사건,충돌,2022,8,28,13,57,12-16시,여름,북,N36,40,29,동,E126,7,52,국내,서해영해,서해영해,제509유일호,2,48,30~50톤미만,어선,0,0,0,0,0
IC-2022-0501,어선 제1금명호·어선 제509유일호 충돌사건,충돌,2022,8,28,13,57,12-16시,여름,북,N36,40,29,동,E126,7,52,국내,서해영해,서해영해,제1금명호,1,59,50~100톤미만,어선,0,0,0,0,0
IC-2022-0502,일반화물선 에스엔케이 레이디호·예인선 삼표201호의 피예인부선 삼표102호 충돌사건,충돌,2022,8,23,23,44,20-24시,여름,북,N37,28,53,동,E126,35,17,국내,개항 및 진입수로,인천항 및 진입수로,에스엔케이 레이디호,1,1725,"1,000~5,000톤미만",화물선,0,0,0,0,0
IC-2022-0502,일반화물선 에스엔케이 레이디호·예인선 삼표201호의 피예인부선 삼표102호 충돌사건,충돌,2022,8,23,23,44,20-24시,여름,북,N37,28,53,동,E126,35,17,국내,개항 및 진입수로,인천항 및 진입수로,삼표201호,2,264,100~500톤미만,예인선,0,0,0,0,0
IC-2022-0503,어선 2나일호 침수사건,침수,2022,8,28,1,5,0-4시,여름,북,N36,18,0,동,E125,7,10,국외,서해공해,서해공해,제2나일호,1,29,25~30톤미만,어선,0,0,0,0,0
MP-2022-0852,석유제품운반선 성우1호 침수사건,침수,2022,8,24,12,42,12-16시,여름,북,N34,51,33,동,E127,42,23,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",성우1호,1,69,50~100톤미만,유조선,0,0,0,0,0
MP-2022-0853,낚시어선 피싱가이드5호 기관손상사건,기관손상,2022,8,24,20,14,20-24시,여름,북,N34,17,39,동,E127,57,20,국내,남해영해,남해영해,피싱가이드5호,1,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2022-0854,어선 청정2호 화재사건,화재,2022,8,24,16,57,16-20시,여름,북,N34,18,46,동,E126,31,1,국내,남해영해,남해영해,청정2호,1,1.64,1~2톤미만,어선,0,0,0,0,0
MP-2022-0856,어선 제2대현호 화재사건,화재,2022,8,23,10,13,8-12시,여름,북,N34,43,38,동,E127,43,24,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",제2대현호,1,7.31,5~10톤미만,어선,0,0,0,0,0
MP-2022-0857,예인선 신월5호 좌초사건,좌초,2022,8,24,13,18,12-16시,여름,북,N34,51,51,동,E127,38,48,국내,남해영해,남해영해,신원5호,1,14,10~15톤미만,예인선,0,0,0,0,0
MP-2022-0858,어선 블랙펄호 기관손상사건,기관손상,2022,8,24,12,50,12-16시,여름,북,N33,26,0,동,E126,14,12,국내,남해영해,남해영해,블랙펄호,1,9.16,5~10톤미만,어선,0,0,0,0,0
MP-2022-0859,모터보트 금승호 기관손상사건,기관손상,2022,8,22,18,10,16-20시,여름,북,N34,34,18,동,E127,47,56,국내,남해영해,남해영해,금승호,1,2.36,2~3톤미만,수상레저기구,0,0,0,0,0
MP-2022-0860,무등록선박 화재사건,화재,2022,8,22,14,48,12-16시,여름,북,N34,34,13,동,E126,1,55,국내,서해영해,서해영해,무등록선박,1,0.8,1톤미만,수상레저기구,0,0,0,0,0
MP-2022-0861,어선 동성호 추진축계손상사건,추진축계손상,2022,8,22,13,41,12-16시,여름,북,N34,32,30,동,E127,58,53,국내,남해영해,남해영해,동성호,1,4.99,3~5톤미만,어선,0,0,0,0,0
MP-2022-0863,기타선 천해2020호 기관손상사건,기관손상,2022,8,22,11,34,8-12시,여름,북,N34,54,26,동,E127,42,48,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",천해2020호,1,24,20~25톤미만,기타선,0,0,0,0,0
MP-2022-0864,어선 수진호 기관손상사건,기관손상,2022,8,22,9,36,8-12시,여름,북,N34,12,19,동,E126,45,20,국내,남해영해,남해영해,수진호,1,2.54,2~3톤미만,어선,0,0,0,0,0
MP-2022-0866,어선 유진호 부유물감김사건,부유물감김(안전저해),2022,8,21,15,35,12-16시,여름,북,N34,40,48,동,E126,4,12,국내,서해영해,서해영해,유진호,1,6.67,5~10톤미만,어선,0,0,0,0,0
MP-2022-0867,어선 어진호 부유물감김사건,부유물감김(안전저해),2022,8,21,17,39,16-20시,여름,북,N33,23,53,동,E126,11,39,국내,남해영해,남해영해,어진호,1,4.98,3~5톤미만,어선,0,0,0,0,0
MP-2022-0868,여객선 남해퀸 부유물감김사건,부유물감김(안전저해),2022,8,21,17,35,16-20시,여름,북,N34,42,32,동,E125,51,3,국내,서해영해,서해영해,남해퀸,1,321,100~500톤미만,여객선,0,0,0,0,0
MP-2022-0869,어선 제3화인호 기관손상사건,기관손상,2022,8,23,16,12,16-20시,여름,북,N34,6,0,동,E127,34,5,국내,남해영해,남해영해,제3화인호,1,15,15~20톤미만,어선,0,0,0,0,0
MP-2022-0870,어선 103덕승호/어선 우리호 충돌사건,충돌,2022,8,23,7,4,4-8시,여름,북,N32,9,0,동,E126,35,0,국내,남해영해,남해영해,103덕승호,1,29,25~30톤미만,어선,0,0,0,0,0
MP-2022-0870,어선 103덕승호/어선 우리호 충돌사건,충돌,2022,8,23,7,4,4-8시,여름,북,N32,9,0,동,E126,35,0,국내,남해영해,남해영해,우리호,2,3.89,3~5톤미만,어선,0,0,0,1,1
